-4.192513368983958 -2.7560321715817686
-3.850267379679145 -2.9705093833780154
-3.422459893048129 -3.2922252010723856
-2.695187165775401 -3.399463806970509
-2.288770053475937 -3.528150134048259
-1.689839572192514 -3.67828418230563
-1.0695187165775408 -3.806970509383378
-0.4919786096256695 -3.785522788203753
-0.04278074866310266 -3.742627345844504
0.6417112299465231 -3.5710455764075046
1.1764705882352935 -3.206434316353887
1.518716577540106 -3.0134048257372648
1.946524064171122 -2.798927613941018
2.331550802139036 -2.477211796246648
2.8663101604278065 -1.2975871313672922
3.165775401069517 -0.6756032171581765
3.593582887700533 0.22520107238605913
3.7433155080213876 0.5469168900804293
3.828877005347593 1.3404825737265424
3.7860962566844893 2.1340482573726547
3.7005347593582893 2.8203753351206435
3.5721925133689822 3.463806970509384
3.1229946524064154 4.257372654155496
2.6524064171122976 4.857908847184987
2.2459893048128343 5.286863270777481
1.6256684491978604 5.587131367292225
0.855614973262032 5.758713136729223
0.02139037433154911 5.565683646112601
-0.7272727272727284 5.158176943699733
-1.3048128342245997 4.557640750670242
-1.668449197860963 3.9142091152815017
-1.7754010695187175 3.378016085790885
-1.647058823529413 2.9705093833780163
-1.8609625668449201 2.3485254691689015
-1.668449197860963 2.11260053619303
-1.7967914438502683 1.8552278820375339
-1.903743315508022 1.640750670241287
-2.245989304812835 1.5978552278820377
-2.502673796791445 1.2117962466487944
-2.3743315508021396 1.0831099195710463
-2.310160427807487 0.8900804289544242
-2.4385026737967923 0.7184986595174268
-2.695187165775401 0.6541554959785518
-3.101604278074867 0.6112600536193034
-3.2513368983957225 0.28954423592493317
-3.4438502673796796 0.010723860589813228
-3.2727272727272734 -0.11796246648793485
-3.2727272727272734 -0.31099195710455696
-3.122994652406418 -0.568364611260054
-2.887700534759359 -0.6970509383378012
-2.673796791443851 -0.9115281501340471
-2.1390374331550808 -0.9544235924932973
-1.9465240641711246 -1.0831099195710454
-1.5187165775401077 -1.2546916890080428
-1.262032085561498 -1.2975871313672922
-1.1764705882352953 -1.4691689008042896
-1.3903743315508024 -1.6407506702412853
-1.8181818181818183 -1.7265415549597858
-2.1604278074866317 -1.7694369973190351
-2.5668449197860967 -1.7694369973190351
-2.8021390374331556 -1.7694369973190351
-3.144385026737968 -1.8337801608579074
-3.6791443850267385 -1.8337801608579074
-4.042780748663103 -1.8123324396782827
